deviceId~2,latitude,longitude,speed~1,reliability~4,satellite,type~4,lock~4,isoDate~9
51B06432,10.834178,106.78154,0.0,0.0,0,1,0,Wed Sep 10 00:00:35 ICT 2014
51B05264,10.833045,106.77963,0.0,0.0,0,1,0,Wed Sep 10 00:00:35 ICT 2014
51B06383,10.661028,106.77756,0.0,0.0,0,1,1,Wed Sep 10 00:00:35 ICT 2014
51A40830,10.773231,106.67649,0.0,0.0,0,1,0,Wed Sep 10 00:00:23 ICT 2014
51B04467,10.75485,106.61738,0.0,0.0,0,1,0,Wed Sep 10 00:00:30 ICT 2014
51B02505,10.739986,106.620224,0.0,0.0,0,1,0,Wed Sep 10 00:00:35 ICT 2014
51C39969,10.75905,106.77974,0.0,0.0,0,1,0,Wed Sep 10 00:00:35 ICT 2014
61C08190,10.888908,106.81652,0.0,0.0,0,1,0,Wed Sep 10 00:00:23 ICT 2014
53S7511,10.752407,106.6235,0.0,0.0,0,1,0,Wed Sep 10 00:00:35 ICT 2014
53S7852,10.790525,106.78134,0.0,0.0,0,1,0,Wed Sep 10 00:00:35 ICT 2014
51B05926,10.875323,106.82527,0.0,0.0,0,1,0,Wed Sep 10 00:00:35 ICT 2014
1569,11.05663,106.62891,24.0,0.0,0,1,1,Wed Sep 10 00:00:35 ICT 2014
53U1563,10.8445,106.6619,0.0,0.0,0,1,0,Wed Sep 10 00:00:35 ICT 2014
53N5112,10.95544,106.46636,0.0,0.0,0,1,0,Wed Sep 10 00:00:35 ICT 2014
53N9160,10.90759,106.71239,0.0,0.0,0,1,0,Wed Sep 10 00:00:35 ICT 2014
53S5587,10.678482,106.75359,0.0,0.0,0,1,0,Wed Sep 10 00:00:36 ICT 2014
53S7264,10.990705,106.41015,0.0,0.0,0,1,0,Wed Sep 10 00:00:35 ICT 2014
60A02237,10.840368,106.7693,0.0,0.0,0,1,0,Wed Sep 10 00:00:35 ICT 2014
53U1868,10.650356,106.73043,0.0,0.0,0,1,0,Wed Sep 10 00:00:36 ICT 2014
53N4798,10.7677965,106.68911,0.0,0.0,0,1,0,Wed Sep 10 00:00:36 ICT 2014
53N5202,10.961873,106.50161,0.0,0.0,0,1,0,Wed Sep 10 00:00:36 ICT 2014
51C24111,10.741825,106.74094,0.0,0.0,0,1,0,Wed Sep 10 00:00:25 ICT 2014
51C20823,10.889433,106.81797,0.0,0.0,0,1,0,Wed Sep 10 00:00:25 ICT 2014
57L8131,10.888405,106.816666,0.0,0.0,0,1,0,Wed Sep 10 00:00:36 ICT 2014
60S1769,10.710508,107.00473,0.0,0.0,0,1,0,Wed Sep 10 00:00:25 ICT 2014
60V5531,10.71048,107.00463,0.0,0.0,0,1,0,Wed Sep 10 00:00:25 ICT 2014
51B08132,10.754198,106.63742,0.0,0.0,0,1,0,Wed Sep 10 00:00:37 ICT 2014
57K7782,10.83158,106.62221,0.0,0.0,0,1,1,Wed Sep 10 00:00:37 ICT 2014
53S0754,10.751906,106.618614,0.0,0.0,0,1,1,Wed Sep 10 00:00:37 ICT 2014
51E02236,10.73437,106.64079,0.0,0.0,0,1,0,Wed Sep 10 00:00:32 ICT 2014
57M2878,10.765098,106.77459,0.0,0.0,0,1,0,Wed Sep 10 00:00:26 ICT 2014
53U1676,10.649569,106.72888,0.0,0.0,0,1,0,Wed Sep 10 00:00:38 ICT 2014
53U1552,10.698009,106.65836,0.0,0.0,0,1,0,Wed Sep 10 00:00:38 ICT 2014
51E01992,10.687176,106.567444,0.0,0.0,0,1,0,Wed Sep 10 00:00:38 ICT 2014
53U1840,10.60344,106.74491,0.0,0.0,0,1,0,Wed Sep 10 00:00:37 ICT 2014
53N4786,10.767957,106.68923,0.0,0.0,0,1,0,Wed Sep 10 00:00:38 ICT 2014
53S7747,10.78838,106.752846,0.0,0.0,0,1,0,Wed Sep 10 00:00:38 ICT 2014
52H31228,10.74724,106.67278,0.0,0.0,0,1,1,Wed Sep 10 00:00:32 ICT 2014
51B06431,10.83664,106.76018,0.0,0.0,0,1,0,Wed Sep 10 00:00:38 ICT 2014
53N9031,10.7405,106.619705,0.0,0.0,0,1,0,Wed Sep 10 00:00:38 ICT 2014
53N4453,10.752441,106.62363,0.0,0.0,0,1,0,Wed Sep 10 00:00:37 ICT 2014
51B06570,10.814419,106.773766,0.0,0.0,0,1,0,Wed Sep 10 00:00:39 ICT 2014
51B08181,10.751153,106.60677,0.0,0.0,0,1,0,Wed Sep 10 00:00:38 ICT 2014
53N5864,10.767511,106.68968,0.0,0.0,0,1,0,Wed Sep 10 00:00:38 ICT 2014
57K6682,10.7692,106.7363,0.0,0.0,0,1,1,Wed Sep 10 00:00:38 ICT 2014
51B10645,10.70513,106.73662,0.0,0.0,0,1,0,Wed Sep 10 00:00:39 ICT 2014
51B03891,10.71902,106.62822,0.0,0.0,0,1,0,Wed Sep 10 00:00:39 ICT 2014
51B02443,10.781188,106.764114,0.0,0.0,0,1,0,Wed Sep 10 00:00:39 ICT 2014
57L8440,10.897456,106.84295,0.0,0.0,0,1,0,Wed Sep 10 00:00:27 ICT 2014
51B05345,10.856243,106.74481,0.0,0.0,0,1,0,Wed Sep 10 00:00:36 ICT 2014
53N3252,10.8413,106.67235,0.0,0.0,0,1,0,Wed Sep 10 00:00:39 ICT 2014
53U1831,10.64899,106.72789,0.0,0.0,0,1,0,Wed Sep 10 00:00:39 ICT 2014
53M6413,10.856914,106.83516,0.0,0.0,0,1,0,Wed Sep 10 00:00:40 ICT 2014
51C45338,10.88696,106.73863,29.0,0.0,0,1,1,Wed Sep 10 00:00:39 ICT 2014
57K7049,10.757848,106.76683,0.0,0.0,0,1,0,Wed Sep 10 00:00:28 ICT 2014
51B07786,10.986076,106.410614,0.0,0.0,0,1,0,Wed Sep 10 00:00:39 ICT 2014
61B01077,11.124686,106.60206,0.0,0.0,0,1,0,Wed Sep 10 00:00:39 ICT 2014
51C12427,10.80707,106.66052,0.0,0.0,0,1,0,Wed Sep 10 00:00:39 ICT 2014
53S7835,10.785365,106.77417,0.0,0.0,0,1,0,Wed Sep 10 00:00:39 ICT 2014
51C41239,10.758273,106.76452,0.0,0.0,0,1,0,Wed Sep 10 00:00:28 ICT 2014
53L9569,10.660377,106.77868,0.0,0.0,0,1,1,Wed Sep 10 00:00:39 ICT 2014
53N5121,10.943252,106.53543,0.0,0.0,0,1,0,Wed Sep 10 00:00:39 ICT 2014
53U1892,10.7939,106.619,0.0,0.0,0,1,0,Wed Sep 10 00:00:39 ICT 2014
51C18363,10.85075,106.78346,0.0,0.0,0,1,0,Wed Sep 10 00:00:37 ICT 2014
60S7868,10.949363,106.827805,0.0,0.0,0,1,0,Wed Sep 10 00:00:29 ICT 2014
53U1557,10.7973,106.6452,0.0,0.0,0,1,0,Wed Sep 10 00:00:40 ICT 2014
51B02510,10.988354,106.44753,0.0,0.0,0,1,0,Wed Sep 10 00:00:40 ICT 2014
51B08040,10.654293,106.61606,0.0,0.0,0,1,0,Wed Sep 10 00:00:41 ICT 2014
53N5312,10.971327,106.4823,0.0,0.0,0,1,0,Wed Sep 10 00:00:40 ICT 2014
56N6827,10.733128,106.7084,0.0,0.0,0,1,0,Wed Sep 10 00:00:29 ICT 2014
57M3246,10.865501,106.81417,0.0,0.0,0,1,0,Wed Sep 10 00:00:40 ICT 2014
51C09463,10.92108,106.74185,0.0,0.0,0,1,0,Wed Sep 10 00:00:40 ICT 2014
51B06736,10.783725,106.76099,0.0,0.0,0,1,0,Wed Sep 10 00:00:37 ICT 2014
53N5212,10.945875,106.539604,0.0,0.0,0,1,0,Wed Sep 10 00:00:41 ICT 2014
53S3642,10.67295,106.72931,0.0,0.0,0,1,0,Wed Sep 10 00:00:16 ICT 2014
53U1924,10.7974,106.6432,0.0,0.0,0,1,0,Wed Sep 10 00:00:40 ICT 2014
61C09536,10.886655,106.58506,46.15,0.0,0,1,1,Wed Sep 10 00:00:41 ICT 2014
53S1063,10.765937,106.633415,0.0,0.0,0,1,0,Wed Sep 10 00:00:40 ICT 2014
53N6703,10.86644,106.728775,0.0,0.0,0,1,0,Wed Sep 10 00:00:41 ICT 2014
57K5482,10.859746,106.92574,0.0,0.0,0,1,0,Wed Sep 10 00:00:28 ICT 2014
51B08583,10.859373,106.7219,0.0,0.0,0,1,0,Wed Sep 10 00:00:41 ICT 2014
51E02589,10.74002,106.64584,0.0,0.0,0,1,0,Wed Sep 10 00:00:29 ICT 2014
53N5211,10.964105,106.50337,0.0,0.0,0,1,0,Wed Sep 10 00:00:41 ICT 2014
57K4247,10.889438,106.8183,0.0,0.0,0,1,0,Wed Sep 10 00:00:30 ICT 2014
53N4808,10.820443,106.809555,0.0,0.0,0,1,0,Wed Sep 10 00:00:42 ICT 2014
53N5308,10.97329,106.48439,0.0,0.0,0,1,0,Wed Sep 10 00:00:42 ICT 2014
51A31300,10.96614,106.66909,0.0,0.0,0,1,0,Wed Sep 10 00:00:29 ICT 2014
53N2576,10.982384,106.599976,0.0,0.0,0,1,0,Wed Sep 10 00:00:39 ICT 2014
57M3392,10.760251,106.79131,0.0,0.0,0,1,0,Wed Sep 10 00:00:41 ICT 2014
53S0615,10.737648,106.709145,0.0,0.0,0,1,0,Wed Sep 10 00:00:42 ICT 2014
57K3275,10.901658,106.75017,0.0,0.0,0,1,1,Wed Sep 10 00:00:41 ICT 2014
51C46431,10.770503,106.76954,0.0,0.0,0,1,0,Wed Sep 10 00:00:42 ICT 2014
50LD00638,10.784114,106.65509,0.0,0.0,0,1,0,Wed Sep 10 00:00:09 ICT 2014
50LD00596,10.783986,106.65528,0.0,0.0,0,1,0,Wed Sep 10 00:00:11 ICT 2014
50LD00583,10.783954,106.65481,0.0,0.0,0,1,0,Wed Sep 10 00:00:13 ICT 2014
50LD00583,10.783954,106.65481,0.0,0.0,0,1,0,Wed Sep 10 00:00:13 ICT 2014
50LD00602,10.783972,106.65528,0.0,0.0,0,1,0,Wed Sep 10 00:00:18 ICT 2014
51LD4081,10.783966,106.65516,0.0,0.0,0,1,0,Wed Sep 10 00:00:21 ICT 2014
51LD4081,10.783966,106.65516,0.0,0.0,0,1,0,Wed Sep 10 00:00:21 ICT 2014
50LD00538,10.784235,106.6556,0.0,0.0,0,1,0,Wed Sep 10 00:00:26 ICT 2014
50LD00538,10.784235,106.6556,0.0,0.0,0,1,0,Wed Sep 10 00:00:26 ICT 2014
50LD00545,10.784132,106.654816,0.0,0.0,0,1,1,Wed Sep 10 00:00:28 ICT 2014
50LD00604,10.783918,106.65459,0.0,0.0,0,1,1,Wed Sep 10 00:00:29 ICT 2014
53M8180,10.855938,106.74733,0.0,0.0,0,1,0,Wed Sep 10 00:00:00 ICT 2014
51B01187,10.610157,106.74015,0.0,0.0,0,1,0,Wed Sep 10 00:00:00 ICT 2014
51B01063,10.808302,106.69024,0.0,0.0,0,1,0,Wed Sep 10 00:00:39 ICT 2014
51B10815,10.814742,106.774734,0.0,0.0,0,1,0,Wed Sep 10 00:00:42 ICT 2014
60C09060,10.710533,107.0045,0.0,0.0,0,1,0,Wed Sep 10 00:00:31 ICT 2014
56S0931,10.75004,106.68805,0.0,0.0,0,1,0,Wed Sep 10 00:00:32 ICT 2014
51C21131,10.889466,106.81732,0.0,0.0,0,1,1,Wed Sep 10 00:00:31 ICT 2014
53N5175,10.945692,106.521645,0.0,0.0,0,1,0,Wed Sep 10 00:00:43 ICT 2014
57K6496,10.76256,106.78533,0.0,0.0,0,1,1,Wed Sep 10 00:00:42 ICT 2014
61B00345,11.145977,106.50105,0.0,0.0,0,1,0,Wed Sep 10 00:00:42 ICT 2014
51B06396,10.833203,106.77976,0.0,0.0,0,1,0,Wed Sep 10 00:00:43 ICT 2014
51C18743,10.87074,106.81622,0.0,0.0,0,1,0,Wed Sep 10 00:00:37 ICT 2014
51B13848,10.819602,106.672295,0.0,0.0,0,1,0,Wed Sep 10 00:00:40 ICT 2014
53M7659,10.738412,106.67552,0.0,0.0,0,1,0,Wed Sep 10 00:00:43 ICT 2014
53U2039,10.810944,106.70983,0.0,0.0,0,1,0,Wed Sep 10 00:00:39 ICT 2014
51C37022,10.858581,106.70674,0.0,0.0,0,1,0,Wed Sep 10 00:00:32 ICT 2014
51C16602,10.596035,107.04741,0.0,0.0,0,1,1,Wed Sep 10 00:00:43 ICT 2014
53L9365,10.955175,106.47528,0.0,0.0,0,1,0,Wed Sep 10 00:00:44 ICT 2014
51B02141,10.875287,106.82524,0.0,0.0,0,1,0,Wed Sep 10 00:00:43 ICT 2014
53M5424,10.673285,106.7321,0.0,0.0,0,1,0,Wed Sep 10 00:00:44 ICT 2014
53N5111,10.983078,106.51465,0.0,0.0,0,1,0,Wed Sep 10 00:00:43 ICT 2014
53S5846,10.701021,106.57435,0.0,0.0,0,1,0,Wed Sep 10 00:00:44 ICT 2014
53N2594,10.75415,106.71221,0.0,0.0,0,1,1,Wed Sep 10 00:00:35 ICT 2014
51C09463,10.92108,106.74185,0.0,0.0,0,1,0,Wed Sep 10 00:00:42 ICT 2014
57L6098,10.74437,106.960335,0.0,0.0,0,1,1,Wed Sep 10 00:00:32 ICT 2014
5118159,10.765451,106.790634,0.0,0.0,0,1,0,Wed Sep 10 00:00:44 ICT 2014
53N3413,10.7674,106.689575,0.0,0.0,0,1,0,Wed Sep 10 00:00:44 ICT 2014
51B04715,10.814834,106.77457,0.0,0.0,0,1,0,Wed Sep 10 00:00:44 ICT 2014
57M3366,10.888331,106.81678,0.0,0.0,0,1,0,Wed Sep 10 00:00:43 ICT 2014
51B08236,10.740085,106.54823,0.0,0.0,0,1,0,Wed Sep 10 00:00:43 ICT 2014
51B12575,11.003714,106.427605,0.0,0.0,0,1,0,Wed Sep 10 00:00:44 ICT 2014
53N4450,10.84988,106.67224,0.0,0.0,0,1,0,Wed Sep 10 00:00:44 ICT 2014
53N9286,10.733945,106.61429,0.0,0.0,0,1,0,Wed Sep 10 00:00:00 ICT 2014
51B09281,10.748854,106.60665,0.0,0.0,0,1,0,Wed Sep 10 00:00:45 ICT 2014
57K9506,10.640615,106.755844,0.0,0.0,0,1,0,Wed Sep 10 00:00:44 ICT 2014
57L0249,10.876245,106.82591,0.0,0.0,0,1,0,Wed Sep 10 00:00:33 ICT 2014
51C21185,10.744185,106.96023,0.0,0.0,0,1,0,Wed Sep 10 00:00:44 ICT 2014
62L3170,10.66282,106.586975,0.0,0.0,0,1,0,Wed Sep 10 00:00:45 ICT 2014
57L7063,10.702458,106.56986,0.0,0.0,0,1,0,Wed Sep 10 00:00:45 ICT 2014
53S8952,10.64692,106.62323,0.0,0.0,0,1,0,Wed Sep 10 00:00:45 ICT 2014
53N4458,10.86196,106.678665,0.0,0.0,0,1,0,Wed Sep 10 00:00:45 ICT 2014
57L4415,10.68181,107.02526,34.62,0.0,0,1,1,Wed Sep 10 00:00:34 ICT 2014
51B09638,10.749153,106.673805,24.05,0.0,0,1,1,Wed Sep 10 00:00:45 ICT 2014
53N3322,10.843405,106.613304,0.0,0.0,0,1,0,Wed Sep 10 00:00:45 ICT 2014
53U2065,10.838636,106.751396,0.0,0.0,0,1,0,Wed Sep 10 00:00:43 ICT 2014
51B06402,10.814419,106.77388,0.0,0.0,0,1,0,Wed Sep 10 00:00:46 ICT 2014
53M6952,10.833505,106.62208,0.0,0.0,0,1,0,Wed Sep 10 00:00:46 ICT 2014
51C21557,10.729451,106.73615,0.0,0.0,0,1,1,Wed Sep 10 00:00:35 ICT 2014
51C15551,10.797966,106.80889,0.0,0.0,0,1,0,Wed Sep 10 00:00:35 ICT 2014
51B00324,10.735494,106.61338,0.0,0.0,0,1,1,Wed Sep 10 00:00:02 ICT 2014
57L9557,10.889495,106.81685,0.0,0.0,0,1,0,Wed Sep 10 00:00:46 ICT 2014
53L9366,10.736582,106.67586,0.0,0.0,0,1,0,Wed Sep 10 00:00:46 ICT 2014
53N4893,10.841338,106.67239,0.0,0.0,0,1,1,Wed Sep 10 00:00:47 ICT 2014
61C06443,10.9934,106.6552,0.0,0.0,0,1,0,Wed Sep 10 00:00:46 ICT 2014
53S8593,10.609921,106.55741,0.0,0.0,0,1,0,Wed Sep 10 00:00:46 ICT 2014
51C41472,10.765043,106.796326,0.0,0.0,0,1,0,Wed Sep 10 00:00:06 ICT 2014
51B00621,10.660285,106.779366,0.0,0.0,0,1,0,Wed Sep 10 00:00:47 ICT 2014
53N3247,10.6389885,106.644875,0.0,0.0,0,1,0,Wed Sep 10 00:00:42 ICT 2014
53U2138,10.84248,106.826385,0.0,0.0,0,1,0,Wed Sep 10 00:00:02 ICT 2014
53N8824,10.7398,106.6202,0.0,0.0,0,1,0,Wed Sep 10 00:00:47 ICT 2014
51A20814,10.793038,106.73967,0.0,0.0,0,1,0,Wed Sep 10 00:00:46 ICT 2014
53U1782,10.8741,106.6004,0.0,0.0,0,1,0,Wed Sep 10 00:00:47 ICT 2014
51B03031,10.856497,106.7444,0.0,0.0,0,1,0,Wed Sep 10 00:00:46 ICT 2014
57L9488,10.688503,106.59047,0.0,0.0,0,1,0,Wed Sep 10 00:00:34 ICT 2014
54N6995,11.085276,106.62647,47.0,0.0,0,1,1,Wed Sep 10 00:00:47 ICT 2014
53N5129,10.841343,106.67233,0.0,0.0,0,1,0,Wed Sep 10 00:00:03 ICT 2014
53M7408,10.723845,106.58104,0.0,0.0,0,1,0,Wed Sep 10 00:00:03 ICT 2014
60C15623,11.09235,107.02247,22.0,0.0,0,1,1,Wed Sep 10 00:00:47 ICT 2014
51C27780,10.857921,106.76845,0.0,0.0,0,1,0,Wed Sep 10 00:00:48 ICT 2014
53N3288,10.861735,106.67878,0.0,0.0,0,1,0,Wed Sep 10 00:00:03 ICT 2014
53M6350,10.8999,106.78265,0.0,0.0,0,1,0,Wed Sep 10 00:00:48 ICT 2014
53N5131,10.79438,106.61675,0.0,0.0,0,1,0,Wed Sep 10 00:00:03 ICT 2014
51C24436,10.89698,106.8012,0.0,0.0,0,1,0,Wed Sep 10 00:00:44 ICT 2014
6673,10.866033,106.7605,0.0,0.0,0,1,0,Wed Sep 10 00:00:48 ICT 2014
62B00187,10.753445,106.699486,0.0,0.0,0,1,0,Wed Sep 10 00:00:47 ICT 2014
51C40854,10.797913,106.80855,0.0,0.0,0,1,0,Wed Sep 10 00:00:37 ICT 2014
03510,10.888998,106.81654,0.0,0.0,0,1,0,Wed Sep 10 00:00:48 ICT 2014
51B04102,10.60494,106.863205,0.0,0.0,0,1,0,Wed Sep 10 00:00:48 ICT 2014
57K4246,10.888773,106.81663,0.0,0.0,0,1,0,Wed Sep 10 00:00:37 ICT 2014
51B08553,10.841815,106.76174,0.0,0.0,0,1,0,Wed Sep 10 00:00:04 ICT 2014
51C14755,10.890631,106.748795,0.0,0.0,0,1,0,Wed Sep 10 00:00:48 ICT 2014
53N4324,10.793885,106.61884,0.0,0.0,0,1,0,Wed Sep 10 00:00:49 ICT 2014
53N3250,10.652946,106.61875,0.0,0.0,0,1,0,Wed Sep 10 00:00:49 ICT 2014
51C19352,10.851405,106.77661,36.0,0.0,0,1,1,Wed Sep 10 00:00:38 ICT 2014
53S7887,10.806008,106.820076,0.0,0.0,0,1,0,Wed Sep 10 00:00:50 ICT 2014
51B13380,10.740033,106.62035,0.0,0.0,0,1,0,Wed Sep 10 00:00:49 ICT 2014
57K5060,10.888758,106.81662,0.0,0.0,0,1,0,Wed Sep 10 00:00:44 ICT 2014
57L0358,10.888141,106.81714,0.0,0.0,0,1,0,Wed Sep 10 00:00:49 ICT 2014
61N5673,11.053469,106.63262,0.0,0.0,0,1,0,Wed Sep 10 00:00:49 ICT 2014
54U3109,10.95679,107.03225,37.5,0.0,0,1,1,Wed Sep 10 00:00:48 ICT 2014
53U1557,10.7973,106.6452,0.0,0.0,0,1,0,Wed Sep 10 00:00:50 ICT 2014
53S2455,10.740028,106.620094,0.0,0.0,0,1,0,Wed Sep 10 00:00:50 ICT 2014
51C04538,10.73936,106.64528,0.0,0.0,0,1,0,Wed Sep 10 00:00:45 ICT 2014
54X2041,10.8072,106.6604,0.0,0.0,0,1,0,Wed Sep 10 00:00:50 ICT 2014
57K5061,10.738751,106.94117,0.0,0.0,0,1,0,Wed Sep 10 00:00:50 ICT 2014
51B13369,10.73747,106.638725,0.0,0.0,0,1,0,Wed Sep 10 00:00:51 ICT 2014
53N4890,10.79367,106.61909,0.0,0.0,0,1,0,Wed Sep 10 00:00:51 ICT 2014
53U2074,10.79316,106.6638,0.0,0.0,0,1,0,Wed Sep 10 00:00:48 ICT 2014
53U1533,10.798535,106.64471,0.0,0.0,0,1,0,Wed Sep 10 00:00:46 ICT 2014
51B08460,10.598985,106.859856,0.0,0.0,0,1,0,Wed Sep 10 00:00:07 ICT 2014
51A73472,10.761356,106.627106,0.0,0.0,0,1,0,Wed Sep 10 00:00:40 ICT 2014
53N4685,10.880036,106.67907,0.0,0.0,0,1,0,Wed Sep 10 00:00:51 ICT 2014
61C11305,10.888186,106.81671,0.0,0.0,0,1,1,Wed Sep 10 00:00:51 ICT 2014
51E01954,10.73988,106.64528,0.0,0.0,0,1,0,Wed Sep 10 00:00:47 ICT 2014
51C41523,10.765713,106.79093,0.0,0.0,0,1,0,Wed Sep 10 00:00:51 ICT 2014
56P8132,10.77262,106.67257,0.0,0.0,0,1,0,Wed Sep 10 00:00:46 ICT 2014
53N3643,11.155053,106.45478,0.0,0.0,0,1,0,Wed Sep 10 00:00:00 ICT 2014
53S3035,10.752064,106.65311,0.0,0.0,0,1,0,Wed Sep 10 00:00:51 ICT 2014
53M7674,10.834039,106.67059,0.0,0.0,0,1,0,Wed Sep 10 00:00:00 ICT 2014
53M6558,11.022292,106.458694,22.2,0.0,0,1,0,Wed Sep 10 00:00:00 ICT 2014
53M6504,10.81767,106.76851,0.0,0.0,0,1,0,Wed Sep 10 00:00:53 ICT 2014
57L9503,10.882403,106.8156,34.0,0.0,0,1,1,Wed Sep 10 00:00:41 ICT 2014
54X4951,10.85136,106.78439,0.0,0.0,0,1,0,Wed Sep 10 00:00:51 ICT 2014
57K5901,10.7707,106.7373,0.0,0.0,0,1,1,Wed Sep 10 00:00:52 ICT 2014
51B09710,10.742382,106.618,0.0,0.0,0,1,0,Wed Sep 10 00:00:53 ICT 2014
51B07928,11.005312,106.54439,0.0,0.0,0,1,0,Wed Sep 10 00:00:53 ICT 2014
51B01342,10.81973,106.58787,0.0,0.0,0,1,0,Wed Sep 10 00:00:52 ICT 2014
53N5225,10.983203,106.5148,0.0,0.0,0,1,0,Wed Sep 10 00:00:01 ICT 2014
51C24075,10.897,106.8012,0.0,0.0,0,1,0,Wed Sep 10 00:00:52 ICT 2014
51C22958,10.85046,106.7833,0.0,0.0,0,1,0,Wed Sep 10 00:00:52 ICT 2014
51B06399,10.682881,106.65088,0.0,0.0,0,1,0,Wed Sep 10 00:00:54 ICT 2014
51B09681,10.737463,106.63875,0.0,0.0,0,1,0,Wed Sep 10 00:00:53 ICT 2014
53N4801,10.752896,106.701645,0.0,0.0,0,1,0,Wed Sep 10 00:00:53 ICT 2014
51B02637,10.734438,106.61387,0.0,0.0,0,1,0,Wed Sep 10 00:00:09 ICT 2014
57M1133,10.888395,106.81687,0.0,0.0,0,1,0,Wed Sep 10 00:00:53 ICT 2014
57M1189,10.888475,106.81698,0.0,0.0,0,1,0,Wed Sep 10 00:00:42 ICT 2014
53N3631,10.76731,106.689445,0.0,0.0,0,1,0,Wed Sep 10 00:00:54 ICT 2014
51C34935,10.807365,106.6605,0.0,0.0,0,1,0,Wed Sep 10 00:00:02 ICT 2014
53U1917,10.751246,106.7019,0.0,0.0,0,1,0,Wed Sep 10 00:00:02 ICT 2014
51B00577,11.055997,106.42738,0.0,0.0,0,1,0,Wed Sep 10 00:00:54 ICT 2014
53N9490,10.7339,106.6133,0.0,0.0,0,1,0,Wed Sep 10 00:00:54 ICT 2014
51B09638,10.749188,106.67361,0.0,0.0,0,1,1,Wed Sep 10 00:00:54 ICT 2014
53N8641,10.814388,106.77393,0.0,0.0,0,1,0,Wed Sep 10 00:00:54 ICT 2014
53N5328,10.859413,106.602776,0.0,0.0,0,1,0,Wed Sep 10 00:00:03 ICT 2014
51C14551,10.889881,106.83459,0.0,0.0,0,1,0,Wed Sep 10 00:00:54 ICT 2014
51C18095,10.827191,106.93858,0.0,0.0,0,1,0,Wed Sep 10 00:00:31 ICT 2014
51B03651,10.661627,106.77888,0.0,0.0,0,1,0,Wed Sep 10 00:00:03 ICT 2014
53S7770,10.780677,106.77002,0.0,0.0,0,1,0,Wed Sep 10 00:00:55 ICT 2014
51C28752,10.764493,106.795,0.0,0.0,0,1,1,Wed Sep 10 00:00:55 ICT 2014
53S0469,10.7402,106.6192,0.0,0.0,0,1,0,Wed Sep 10 00:00:55 ICT 2014
51B05926,10.875323,106.82527,0.0,0.0,0,1,0,Wed Sep 10 00:00:55 ICT 2014
53M6489,10.847373,106.75143,0.0,0.0,0,1,0,Wed Sep 10 00:00:04 ICT 2014
53S9118,10.686727,106.592964,0.0,0.0,0,1,0,Wed Sep 10 00:00:54 ICT 2014
51C29947,10.719348,106.5735,0.0,0.0,0,1,0,Wed Sep 10 00:00:44 ICT 2014
54Y9060,10.80738,106.66052,0.0,0.0,0,1,0,Wed Sep 10 00:00:50 ICT 2014
51C06744,10.765177,106.7957,12.95,0.0,0,1,1,Wed Sep 10 00:00:55 ICT 2014
51E02154,10.86181,106.6861,0.0,0.0,0,1,0,Wed Sep 10 00:00:51 ICT 2014
53M6589,10.84364,106.79885,0.0,0.0,0,1,0,Wed Sep 10 00:00:46 ICT 2014
53S5666,10.647995,106.65536,0.0,0.0,0,1,1,Wed Sep 10 00:00:56 ICT 2014
52U4972,10.74968,106.68837,0.0,0.0,0,1,0,Wed Sep 10 00:00:46 ICT 2014
51A20416,10.79136,106.69958,0.0,0.0,0,1,0,Wed Sep 10 00:00:52 ICT 2014
60L4499,10.727846,106.94787,0.0,0.0,0,1,0,Wed Sep 10 00:00:45 ICT 2014
51A88863,10.73144,106.62313,0.0,0.0,0,1,0,Wed Sep 10 00:00:53 ICT 2014
51B02667,10.67678,106.75881,0.0,0.0,0,1,0,Wed Sep 10 00:00:58 ICT 2014
51C24290,10.89705,106.80108,0.0,0.0,0,1,0,Wed Sep 10 00:00:53 ICT 2014
53U1999,10.85134,106.66306,0.0,0.0,0,1,0,Wed Sep 10 00:00:53 ICT 2014
53S2339,10.74,106.62,0.0,0.0,0,1,0,Wed Sep 10 00:00:13 ICT 2014
51C16808,10.798971,106.50484,0.0,0.0,0,1,0,Wed Sep 10 00:00:46 ICT 2014
51B06959,10.98768,106.60711,0.0,0.0,0,1,0,Wed Sep 10 00:00:57 ICT 2014
63L5244,10.740262,106.61993,0.0,0.0,0,1,0,Wed Sep 10 00:00:59 ICT 2014
51C39284,10.582941,107.03291,0.0,0.0,0,1,0,Wed Sep 10 00:00:58 ICT 2014
51C28337,10.959785,106.712006,0.0,0.0,0,1,0,Wed Sep 10 00:00:47 ICT 2014
51E00861,10.888693,106.816605,0.0,0.0,0,1,0,Wed Sep 10 00:00:47 ICT 2014
51C04537,10.73427,106.64105,0.0,0.0,0,1,0,Wed Sep 10 00:00:50 ICT 2014
57K5902,10.7704,106.73782,0.0,0.0,0,1,0,Wed Sep 10 00:00:54 ICT 2014
51B09154,10.814894,106.577324,0.0,0.0,0,1,1,Wed Sep 10 00:00:07 ICT 2014
51C18253,10.761756,106.73732,0.0,0.0,0,1,0,Wed Sep 10 00:00:59 ICT 2014
51B04788,10.591075,106.7888,0.0,0.0,0,1,0,Wed Sep 10 00:00:58 ICT 2014
51C28902,10.832471,106.76434,0.0,0.0,0,1,0,Wed Sep 10 00:00:59 ICT 2014
51E02150,10.86173,106.68589,0.0,0.0,0,1,0,Wed Sep 10 00:00:54 ICT 2014
